sentence,label
She did n't want Anna to see her confusion and jump to conclusions,Metaphor
That saved-by-the-bell escape from Jumbo Cummings in an early bout,Personification
Sonic moves like stink.,Simile
Toadie encourages Bill to play the field and forget Anne,Metaphor
every thing here is as clean as a new pin,Simile
through thick and thin,Metaphor
It 's all right ' cuz I 'm saved by the bell.,Metaphor
I mean is this real or is it a red herring,Metaphor
His do-or-die bid failed when Optiebeurs Felix refused,Metaphor
It 's frightening to see the eye of the storm taking a direct aim at you,Personification
this is the best time to play your ace,Metaphor
Only time will tell. All I 'll say is that you must be honest,Personification
I 've just advised them to stick to Billy Liar and a character-sketch and told them to hedge their bets,Metaphor
"In Talking About Sex, the classes will have no-holds-barred discussions",Metaphor
her mother was n't cut out for work,Metaphor
dreamers build castles in the air,Euphemism
unless you go the whole hog,Metaphor
before you all jump down my throat I have done this in the past and more than once at that,Euphemism
I can remember an expression : Would n't say boo to a goose.,Metaphor
the band became a figure of fun in the music Press,Euphemism
they were very few and far between,Metaphor
she got a golden handshake of nearly £12 million,Metaphor
Lars Turndal being the new kid on the block and a stranger to most of the people,Metaphor
"Death, the king of terrors, has raised his trophies of victory over the most renowned potentates",Personification
we have taken every possible precaution to make sure that it 's not a recipe for disaster,Metaphor
"The metaphor is unusual, drawing attention to the invitation to whitewash, cover up, turn a blind eye to evil.",Metaphor
she would have to admit she 'd been defeated fair and square,Metaphor
when upset he really did blow his top,Metaphor
there was at that time no one else to take up the cudgels nationally,Metaphor
The final straw was when the government put up the price of rice yet again.,Metaphor
The banks can technically pull the plug on Eurotunnel,Metaphor
The moment she said it she knew she had hit the nail on the head,Metaphor
the first charges went off and the place became a hornets ' nest,Euphemism
"You still want to hit the big time, do n't you ? Well, yes, sure",Metaphor
All boasted the finest state-of-the-art recording equipment,Metaphor
"I 'd say that was unlikely, to say the least",Euphemism
"hence the expression""all to the good""meaning completely beneficial",Metaphor
they 'd hit a nerve somewhere.,Metaphor
fly off the handle,Euphemism
can the dog jump through hoops ?,Literal
break the mould,Metaphor
"The Turks should clear out, bag and baggage.",Metaphor
"If that seems about as clear as mud, the photos below should show you what I mean",Simile
It was raining cats and dogs,Metaphor
the interest has grown in fits and starts ever since,Metaphor
"A spectacular attack against the U.S. homeland continues to be""the brass ring""to which both terrorist organizations and jihadists aspire.",Metaphor
it turned into a busman 's holiday,Metaphor
his putting has also troubled him and his first objective is to make the cut,Metaphor
we did n't exactly see eye to eye,Metaphor
We are breaking new ground with this agreement.,Metaphor
Now I think it 's a bit rich t to slam the Liberals for walking out on the last debate.,Irony
Happy times are ahead but do n't let it go to your head,Metaphor
Show sympathy for their views and bite your tongue.,Metaphor
Government cash to extend two Darlington schools is not worth the paper it is written on,Metaphor
the pack fought a losing battle against three hyena which had stolen their freshly-killed impala,Metaphor
any comments are dealt with like water off a duck 's back,Simile
All vegetarians eats neither fish nor fowl,Literal
both failed to make the cut after taking 75 to finish on 148,Metaphor
she 's come in last night dead on the button,Metaphor
they would run amok on learning what the government meant,Euphemism
Abattoirs make a killing abroad,Metaphor
I just wanted to be sure you were n't trying to pull a fast one on me,Metaphor
the ideas of replication servers and so on an so forth as time goes by,Personification
I was bringing coals to Newcastle,Euphemism
you came in the house today as white as a sheet and I could see the shock on your face,Simile
They had tasted blood and I feared they would attack someone else. The dogs were still trying to escape.,Literal
without enabling anyone to go overboard about their prospects,Metaphor
we will pull out all the stops to get it here,Metaphor
you can modify the workflow process on the fly,Metaphor
Open season on the great and the good,Metaphor
"After all, she felt as fit as a fiddle",Simile
The Government tried to put a brave face on the mess,Metaphor
Medau is breaking new ground through their classes.,Metaphor
He would jump at the chance of someone filling that post,Metaphor
thick as thieves,Simile
They have called me a rotten apple.,Metaphor
They continue to converse at cross purposes,Metaphor
Paige loves to play games,Metaphor
Our usually busy severe weather period appears to be no more than a storm in a tea cup !,Paradox
an austerity Budget with a promise of recovery on the horizon,Metaphor
he wants to play the field for a bit,Metaphor
The thunder was continuous and the heavens opened,Metaphor
There was evidence of slight movement in the penels so I went for belt and braces,Metaphor
"As for the bearings, well if they do go belly up, apparently SKF are making bearings for these designs so you could always replace them",Euphemism
It 's not a bad idea to chop and change,Metaphor
then the initial recipient would not have a head start,Metaphor
by the time he returned to the bench Holywood were home and dry,Metaphor
They face a race against time,Personification
he admitted this was n't the first time his feet had come a cropper,Metaphor
it 's often ruined by people lingering on well past their sell-by date,Metaphor
dozens of small companies competing for a slice of the pie via their own highly specialised products.,Metaphor
it 's easier for users to hedge their bets this way,Metaphor
prepare the ground for sowing by first digging,Literal
The slander spread like wildfire and was only checked when the drunk who invented it confessed,Simile
Ron Cracks about budgies going cheap fall on deaf ears with Torness security man,Metaphor
a breed apart,Metaphor
plus a stunning ' N'gauge model of a Bavarian town where time flies with a dramatic change of lighting from day to night every 3 minutes,Personification
You might want to work on your bedside manner.,Metaphor
It had not been pleasant to leave the Mallorys under a cloud,Euphemism
Why should a game company bother prioritizing those new grads over people with experience publishing titles and working crunch time,Euphemism
Neither fish nor fowl were on the menu,Literal
It 's also a fantastic way to get a foot in the door to boost your job prospects,Metaphor
who commented that it seemed more of a damp squib,Euphemism
he 's got a bee in his bonnet when it comes to the Milettis,Metaphor
We do n't need the long arm of the law getting involved.,Personification
this now constitutes his chief claim to fame,Metaphor
"he 'd make a pretty penny out of her, no matter what channel he sent her along",Personification
he threw his weight behind German unification.,Metaphor
We have to ensure that European companies get ahead of the game,Metaphor
Michel Vigier who was also disturbed at the prospect of being snowed under,Metaphor
