sentence,label
Only go in house after some years of success in practice under your belt.,Metaphor
Men like that do n't grow on trees,Metaphor
I have a terrible sweet tooth,Metaphor
he was put out to grass earlier today,Euphemism
the tide was soon to discover it was on a hiding to nothing,Metaphor
their products and services have certainly hit the right note with our readers,Metaphor
"Keegan is ready to pull the plug on a 500,000 deal",Metaphor
Jenson did not take the chequered flag in Melbourne,Metaphor
the civil servant 's need to be economical with the truth,Euphemism
"If this bounces, you 're out on your ear, OK ?",Euphemism
You sound as if it 's all in a day 's work,Metaphor
blood and iron,Metaphor
"I suspected that he was getting nervous, possibly getting cold feet because the wedding was coming up in the next few months.",Euphemism
I would n't wish to cross swords with her,Euphemism
When a fibreoptic bronchoscope is passed down the tube of the laryngeal mask,Literal
Give or take a few years they are contemporaries,Metaphor
I 'm beginning to feel the draught a bit now - shoes & clothing wearing out,Metaphor
"It was a misjudgment, but it is not a hanging offence",Metaphor
They looked a class act and for once came away with a result to match,Metaphor
engagement is on the cards for next February,Metaphor
You may be a dab hand at it yourself,Metaphor
on nodding terms,Metaphor
"They just wanted me to swallow it hook, line and sinker",Metaphor
that really put the cat among the pigeons,Euphemism
make free with,Metaphor
Wireless hacker cut down to size,Euphemism
he did n't like the way she could get under his skin.,Metaphor
We know the ropes this time and we will fight on,Metaphor
he graduated from cycle and motor-car racing when he began to feel his age,Metaphor
there was a fly on the wall,Literal
"To break the ice, play""blow the candle out ''",Metaphor
I suspect that at the back of his mind there lurked a phrase from Beowulf,Metaphor
it 's all doom and gloom,Metaphor
it must be said that it does not hold water,Metaphor
a chip off the old block,Metaphor
This fact not only influences central policy makers in their desire not to upset the apple cart,Metaphor
they were swearing to do or die,Metaphor
I 'm a doubting Thomas,Metaphor
king of terrors,Personification
"Indeed, it is a friendly giant, accepting geriatrics and infants with open arms",Metaphor
Franco found himself on the horns of a dilemma,Metaphor
My lad played a blinder for St Noggins yesterday.,Metaphor
the arguments always fall on deaf ears,Metaphor
all three went on to make their mark on the regiment,Metaphor
"An old flame, perhaps, suggested Dorothea",Metaphor
so they say ! It 's bugger all,Metaphor
He struck a chord after he sat on the stool by the piano,Literal
From the bottom of my heart I thank you,Metaphor
she screamed blue murder,Metaphor
Another claim to fame by the village is that it is the birthplace of authoress Winifred,Metaphor
there is the pleasure of a relaxing Scottish sojourn in the lap of luxury for a mere £199,Personification
Jane Kennedy to fight a losing battle against the rising barrage,Metaphor
"Then another would chime in : Nah, nah",Metaphor
"Charlie, is on his last legs, has been for years",Euphemism
"off we went, hell for leather along the road beside the railway track",Metaphor
for all these journalists to cry foul because they 're not being given a plane,Metaphor
Raybestos ' trade union supporters pulled out all the stops,Metaphor
Gould was in seventh heaven,Metaphor
Not surprisingly they take the easy way out when food is put out for them each day,Metaphor
"having to keep up with the Joneses, in this case Orton",Metaphor
Now Philips wants the EEC to take a hand in holding back the tide of Japanese machines,Metaphor
I do try to play God,Metaphor
as a result of the defences of act of God,Euphemism
it wo n't cost an arm and a leg to upgrade,Metaphor
it was carried out behind closed doors,Metaphor
The UEFA Cup qualification is becoming a blind alley for Hibs.,Personification
"Well, one should n't jump to conclusions",Metaphor
"In his view, there are times when you have to fight fire with fire",Metaphor
"he will play Saint Polycarpe, that obscure Bishop of Smyrna, martyred in the nick of time at the age of ninety-five",Metaphor
the surgery has given him confidence to stand head and shoulders above the rest,Metaphor
"Whistling in the dark Last spring, a whitethroat set up its territory in a field of rape near my home",Euphemism
the ignorance of the government 's civil servants could be seen as clear as day,Simile
they are hoping to drum up support,Metaphor
the only game in town,Metaphor
many of the strange calls at sea were the voices of whales.,Literal
She 's dead and buried in a grave in Portree,Literal
Any words from the McMuffin with a bun in the oven ?,Metaphor
The Canberra administration has put the bite on the Tasmanian State government,Euphemism
I 'm one of the people who have upset the apple cart,Metaphor
she ca n't afford to rest on her laurels,Metaphor
The Greeks spent several centuries under the heel of the Ottoman empire,Metaphor
We had to fight fire with fire,Metaphor
she wanted finally to shut her eyes to the sorrows,Metaphor
the Conservative Party is being forced by its leader to take a leap in the dark,Metaphor
until the world of petty nation states is dead and buried,Metaphor
having five small boys on skis was a recipe for disaster,Metaphor
"As Panorama might put it, the corporation has bet the farm on a FALSE prospectus",Metaphor
He waited to be instructed what else a Rifleman could do to be less like a fish out of water,Simile
others were left out in the cold,Metaphor
It really is a case of horses for courses,Metaphor
will you just bury your head in the sand until the summons arrives ?,Metaphor
implying that the end justifies the means,Metaphor
happy as a sandboy,Simile
"Mr Waller was""at the end of his tether ''",Euphemism
Plant passes tests with flying colours,Metaphor
"This is the emotional strain ambulancemen have day in, day out",Parallelism
to suggest that he is at death 's door,Personification
pour cold water on,Euphemism
"Mick, yeah, I 'm going round the bend.",Euphemism
call for the crowd to let it all hang out,Metaphor
We keep open house here,Metaphor
"it was the""fourth estate ''",Metaphor
he despised me and would n't want my opinion in a month of Sundays,Metaphor
"Ben was at the bottom of the water, bumping along the bottom.",Literal
Just on the off chance it was that Danny,Metaphor
Chris Burns then allowed the referee 's performance to get under his skin and he was dismissed.,Metaphor
scientists should take up the cudgels,Metaphor
the advice has well passed its sell-by date,Metaphor
"You do n't have to be high tech, even in a high tech industry, to bring home the bacon.",Metaphor
Mary has her head in the clouds.,Euphemism
So keep your hair on,Metaphor
Can not you trust me to ensure a square deal,Metaphor
I always found that if you had a heart to heart with the opposition you could probably gain something,Metaphor
Next morning the children began to play games with them,Literal
do n't lose heart -- stick to your guns,Metaphor
she might take a hand in the raising of the morale of the children,Metaphor
Local authorities should not indulge in a dog-eat-dog attitude,Metaphor
It is almost impossible to pick holes in the Essex claim,Metaphor
"Saved by the bell, I think",Personification
get cracking if you want one for the Belfast gig,Metaphor
up a gum tree,Euphemism
whatever cock-and-bull story he 's cooked up,Metaphor
he 's made my day actually,Metaphor
make an exhibition of oneself,Euphemism
